ID	Gender	Age	Race	What is the person doing	Group	Number of people in the group	Where was the person sleeping/ observed?	Street Name	Area	X               GPS Co ordinate	Y                  GPS Co ordinate
WR003M	Male	26-35	Coloured	Sleeping	Yes	4	Pavement	Hertzog Boulevard	Foreshore	18,427994	-33,919931
WR003M	Male	26-35	Coloured	Sleeping	Yes	4	Pavement	Hertzog Boulevard	Foreshore	18,427994	-33,919931
WR003M	Female	26-35	Coloured	Sleeping	Yes	4	Pavement	Hertzog Boulevard	Foreshore	18,427994	-33,919931
WR003M	Male	26-35	Coloured	Sleeping	Yes	4	Pavement	Hertzog Boulevard	Foreshore	18,42799402	-33,91993083
LH092M	Male	36-45	White	Sleeping	No	1	Pavement	Hertzog Boulevard	Foreshore	18,4281064	-33,91984644
LH092M	Female	18-25	Coloured	Sitting	Yes	2	Pavement	Strand Street	Foreshore	18,428194	-33,925091
LH092M	Female	26-35	Coloured	Sitting	Yes	2	Pavement	Strand Street	Foreshore	18,428194	-33,925091
LH092M	Male	26-35	Black African	Sleeping	No	1	Pavement	Strand Street	Foreshore	18,42819427	-33,92509084
GK015M	Male	36-45	Coloured	Sitting	Yes	6	Under Bridge	Old Marine Drive	Foreshore	18,428205	-33,92177
GK015M	Male	36-45	Black African	Sitting	Yes	6	Under Bridge	Old Marine Drive	Foreshore	18,428205	-33,92177
GK015M	Male	36-45	Coloured	Sitting	Yes	6	Under Bridge	Old Marine Drive	Foreshore	18,428205	-33,92177
GK015M	Male	36-45	Coloured	Sitting	Yes	6	Under Bridge	Old Marine Drive	Foreshore	18,428205	-33,92177
GK015M	Male	36-45	Coloured	Sitting	Yes	6	Under Bridge	Old Marine Drive	Foreshore	18,428205	-33,92177
GK015M	Female	36-45	Coloured	Skarelling	Yes	6	Under Bridge	Old Marine Drive	Foreshore	18,428205	-33,92177
GK015M	Male	36-45	Coloured	Skarelling	No	1	Pavement	Old Marine Drive	Foreshore	18,42820509	-33,92176995
WR003M	Male	36-45	Coloured	Skarelling	Yes	4	Pavement	Strand Street	Foreshore	18,42824014	-33,92488516
WR003M	Male	18-25	Coloured	Strolling	Yes	4	Pavement	Strand Street	Foreshore	18,42824014	-33,92488516
WR003M	Female	26-35	Coloured	Strolling	Yes	4	Pavement	Strand Street	Foreshore	18,42824014	-33,92488516
WR003M	Female	26-35	Coloured	Strolling	Yes	4	Pavement	Strand Street	Foreshore	18,42824014	-33,92488516
LH102M	Male	36-45	Black African	Sitting	Yes	8	Under Bridge	Old Marine Drive	Foreshore	18,42824562	-33,92183349
LH102M	Male	18-25	Coloured	Sitting	Yes	8	Under Bridge	Old Marine Drive	Foreshore	18,42824562	-33,92183349
LH102M	Male	36-45	Coloured	Sitting	Yes	8	Under Bridge	Old Marine Drive	Foreshore	18,42824562	-33,92183349
LH102M	Male	18-25	Black African	Sitting	Yes	8	Under Bridge	Old Marine Drive	Foreshore	18,42824562	-33,92183349
LH102M	Male	36-45	Coloured	Sitting	Yes	8	Under Bridge	Old Marine Drive	Foreshore	18,42824562	-33,92183349
LH102M	Male	36-45	Coloured	Sitting	Yes	8	Under Bridge	Old Marine Drive	Foreshore	18,42824562	-33,92183349
GK015M	Male	36-45	Coloured	Sleeping	Yes	8	Under Bridge	Old Marine Drive	Foreshore	18,42841612	-33,92182631
GK015M	Male	36-45	Coloured	Sleeping	Yes	8	Under Bridge	Old Marine Drive	Foreshore	18,42841612	-33,92182631
LH092M	Male	46-55	Coloured	Skarelling	No	1	Pavement	Old Marine Drive	Foreshore	18,42906082	-33,92227853
LH092M	Male	36-45	Black African	Sleeping	Yes	5	Under Bridge	Old Marine Drive	Foreshore	18,42916341	-33,92234103
LH092M	Male	26-35	Black African	Sleeping	Yes	5	Under Bridge	Old Marine Drive	Foreshore	18,42916341	-33,92234103
LH092M	Male	26-35	Black African	Sleeping	Yes	5	Under Bridge	Old Marine Drive	Foreshore	18,42916341	-33,92234103
LH092M	Male	36-45	Black African	Sleeping	Yes	5	Under Bridge	Old Marine Drive	Foreshore	18,42916341	-33,92234103
LH092M	Male	36-45	Black African	Sleeping	Yes	5	Under Bridge	Old Marine Drive	Foreshore	18,42916341	-33,92234103
LH092M	Male	26-35	Black African	Sleeping	Yes	4	Pavement	Strand Street	Foreshore	18,42963903	-33,92558241
LH092M	Male	18-25	Coloured	Sleeping	Yes	4	Pavement	Strand Street	Foreshore	18,42963903	-33,92558241
LH092M	Male	26-35	Coloured	Sleeping	Yes	4	Pavement	Strand Street	Foreshore	18,42963903	-33,92558241
LH092M	Male	18-25	Coloured	Sleeping	Yes	4	Pavement	Strand Street	Foreshore	18,42963903	-33,92558241
GK015M	Male	46-55	Black African	Sleeping	No	1	Pavement	Old Marine Drive	Foreshore	18,42969457	-33,92290417
GK015M	Male	36-45	Black African	Sleeping	Yes	3	Pavement	Old Marine Drive	Foreshore	18,429695	-33,922904
GK015M	Male	36-45	Black African	Sleeping	Yes	3	Pavement	Old Marine Drive	Foreshore	18,429695	-33,922904
GK015M	Male	36-45	Black African	Sleeping	Yes	3	Pavement	Old Marine Drive	Foreshore	18,429695	-33,922904
GK015M	Male	46-55	Coloured	Sleeping	No	1	Pavement	Heerengracht Boulevard	Foreshore	18,42975167	-33,9158399
GK015M	Male	46-55	Coloured	Sleeping	Yes	4	Pavement	Civic Road	Foreshore	18,42998636	-33,92279876
GK015M	Male	36-45	Coloured	Sleeping	Yes	4	Pavement	Civic Road	Foreshore	18,42998636	-33,92279876
GK015M	Male	36-45	Coloured	Sleeping	Yes	4	Pavement	Civic Road	Foreshore	18,42998636	-33,92279876
GK015M	Female	36-45	Coloured	Sleeping	Yes	4	Pavement	Civic Road	Foreshore	18,42998636	-33,92279876
W44R00	Male	36-45	Black African	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
W44R00	Male	36-45	Black African	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
W44R00	Male	36-45	Black African	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
W44R00	Male	36-45	Black African	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
W44R00	Male	36-45	Black African	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
W44R00	Male	36-45	Black African	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
W44R00	Male	56-65	Black African	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
W44R00	Male	26-35	Black African	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
W44R00	Male	46-55	Coloured	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
W44R00	Male	26-35	Black African	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
W44R00	Female	36-45	Black African	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
W44R00	Male	36-45	Coloured	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
W44R00	Female	36-45	Coloured	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
W44R00	Male	36-45	Black African	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
W44R00	Male	26-35	Black African	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
W44R00	Male	36-45	Black African	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
W44R00	Male	46-55	Black African	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
W44R00	Male	46-55	Black African	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
W44R00	Female	36-45	Coloured	Skarelling	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
W44R00	Male	36-45	Coloured	Sleeping	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
W44R00	Male	46-55	Black African	Sleeping	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
W44R00	Male	36-45	Black African	Sleeping	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43001596	-33,92646206
WR003M	Male	36-45	Black African	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43009593	-33,92606612
WR003M	Male	36-45	Black African	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43009593	-33,92606612
WR003M	Male	36-45	Black African	Sleeping	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43009593	-33,92606612
WR003M	Male	36-45	Black African	Sleeping	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43009593	-33,92606612
WR003M	Male	36-45	Coloured	Sleeping	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43009593	-33,92606612
WR003M	Male	36-45	Black African	Sleeping	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43009593	-33,92606612
WR003M	Male	46-55	Black African	Sleeping	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,43009593	-33,92606612
WR003M	Female	36-45	Coloured	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,4302456	-33,92528362
WR003M	Male	18-25	Coloured	Sitting	Yes	31	Under Bridge	Christiaan Barnard Street	Foreshore	18,4302456	-33,92528362
GK015M	Male	18-25	Coloured	Sitting	Yes	6	Under Bridge	Heerengracht Boulevard	Foreshore	18,43024992	-33,91571463
GK015M	Male	18-25	Coloured	Sitting	Yes	6	Under Bridge	Heerengracht Boulevard	Foreshore	18,43024992	-33,91571463
GK015M	Female	46-55	Coloured	Sleeping	Yes	6	Under Bridge	Heerengracht Boulevard	Foreshore	18,43024992	-33,91571463
GK015M	Male	46-55	Coloured	Sleeping	Yes	6	Under Bridge	Heerengracht Boulevard	Foreshore	18,43024992	-33,91571463
GK015M	Male	46-55	Coloured	Sleeping	Yes	6	Under Bridge	Heerengracht Boulevard	Foreshore	18,43024992	-33,91571463
GK015M	Male	46-55	Coloured	Sleeping	Yes	6	Under Bridge	Heerengracht Boulevard	Foreshore	18,43024992	-33,91571463
LH092M	Male	26-35	Coloured	Sitting	Yes	16	Under Bridge	Christiaan Barnard Street	Foreshore	18,4303643	-33,92565149
LH092M	Male	26-35	Coloured	Sitting	Yes	16	Under Bridge	Christiaan Barnard Street	Foreshore	18,4303643	-33,92565149
LH092M	Male	26-35	Coloured	Skarelling	Yes	16	Under Bridge	Christiaan Barnard Street	Foreshore	18,4303643	-33,92565149
LH092M	Male	26-35	Coloured	Sleeping	Yes	16	Under Bridge	Christiaan Barnard Street	Foreshore	18,4303643	-33,92565149
LH092M	Male	18-25	Coloured	Sleeping	Yes	16	Under Bridge	Christiaan Barnard Street	Foreshore	18,4303643	-33,92565149
LH092M	Male	18-25	Coloured	Sleeping	Yes	16	Under Bridge	Christiaan Barnard Street	Foreshore	18,4303643	-33,92565149
LH092M	Male	18-25	Coloured	Sleeping	Yes	16	Under Bridge	Christiaan Barnard Street	Foreshore	18,4303643	-33,92565149
LH092M	Male	26-35	Coloured	Sleeping	Yes	16	Under Bridge	Christiaan Barnard Street	Foreshore	18,4303643	-33,92565149
LH092M	Male	26-35	Coloured	Sleeping	Yes	16	Under Bridge	Christiaan Barnard Street	Foreshore	18,4303643	-33,92565149
LH092M	Male	18-25	Coloured	Sleeping	Yes	16	Under Bridge	Christiaan Barnard Street	Foreshore	18,4303643	-33,92565149
LH092M	Male	46-55	Coloured	Sleeping	Yes	16	Under Bridge	Christiaan Barnard Street	Foreshore	18,4303643	-33,92565149
LH092M	Male	26-35	Coloured	Sleeping	Yes	16	Under Bridge	Christiaan Barnard Street	Foreshore	18,4303643	-33,92565149
LH092M	Male	26-35	Coloured	Sleeping	Yes	16	Under Bridge	Christiaan Barnard Street	Foreshore	18,4303643	-33,92565149
LH092M	Male	26-35	Coloured	Sleeping	Yes	16	Under Bridge	Christiaan Barnard Street	Foreshore	18,4303643	-33,92565149
LH092M	Male	26-35	Coloured	Sleeping	Yes	16	Under Bridge	Christiaan Barnard Street	Foreshore	18,4303643	-33,92565149
LH092M	Male	26-35	Coloured	Sleeping	Yes	16	Under Bridge	Christiaan Barnard Street	Foreshore	18,4303643	-33,92565149
LH092M	Male	26-35	Black African	Sleeping	Yes	3	Under Bridge	Heerengracht Boulevard	Foreshore	18,43048563	-33,9155945
LH092M	Female	26-35	Black African	Sleeping	Yes	3	Under Bridge	Heerengracht Boulevard	Foreshore	18,43048563	-33,9155945
LH092M	Female	26-35	Black African	Sleeping	Yes	3	Under Bridge	Heerengracht Boulevard	Foreshore	18,43048563	-33,9155945
WR003M	Male	18-25	Coloured	Strolling	Yes	2	Pavement	Civic Road	Foreshore	18,43057478	-33,92206767
G895	Male	18-25	Black African	Job Seeker	Yes	2	Grand Parade	Grande Parade	Cape Town CBD	18,42352325	-33,92439344
G896	Male	18-25	Black African	Job Seeker	Yes	2	Grand Parade	Grande Parade	Cape Town CBD	18,42352325	-33,92439344
G894	Male	36-45	Black African	Job Seeker	No	1	Grand Parade	Grande Parade	Cape Town CBD	18,42358161	-33,92465135
G813	Male	36-45	Black African	Job Seeker	Yes	3	Grand Parade	Grande Parade	Cape Town CBD	18,42381167	-33,92429444
G814	Male	26-35	Black African	Job Seeker	Yes	3	Grand Parade	Grande Parade	Cape Town CBD	18,42381167	-33,92429444
G855	Male	18-25	Coloured	Job Seeker	No	1	Grand Parade	Grande Parade	Cape Town CBD	18,42437367	-33,92516794
G856	Male	26-35	Coloured	Job Seeker	Yes	6	Grand Parade	Grande Parade	Cape Town CBD	18,42553222	-33,92480359
G857	Male	36-45	Coloured	Job Seeker	Yes	6	Grand Parade	Grande Parade	Cape Town CBD	18,42553222	-33,92480359
G858	Male	36-45	Black African	Job Seeker	Yes	6	Grand Parade	Grande Parade	Cape Town CBD	18,42553222	-33,92480359
G859	Male	26-35	Black African	Job Seeker	Yes	6	Grand Parade	Grande Parade	Cape Town CBD	18,42553222	-33,92480359
G8510	Male	26-35	Black African	Job Seeker	Yes	6	Grand Parade	Grande Parade	Cape Town CBD	18,42553222	-33,92480359
G8510	Male	26-35	Black African	Job Seeker	Yes	6	Grand Parade	Grande Parade	Cape Town CBD	18,42553222	-33,92480359
P639	Male	36-45	Black African	Job Seeker	Yes	13	Pavement	Longmarket Street	Cape Town CBD	18,41833733	-33,92180585
P6310	Male	26-35	Black African	Job Seeker	Yes	13	Pavement	Longmarket Street	Cape Town CBD	18,41833733	-33,92180585
P6311	Male	36-45	Black African	Job Seeker	Yes	13	Pavement	Longmarket Street	Cape Town CBD	18,41833733	-33,92180585
P6312	Male	36-45	Black African	Job Seeker	Yes	13	Pavement	Longmarket Street	Cape Town CBD	18,41833733	-33,92180585
P6313	Male	26-35	Black African	Job Seeker	Yes	13	Pavement	Longmarket Street	Cape Town CBD	18,41833733	-33,92180585
P6314	Male	26-35	Black African	Job Seeker	Yes	13	Pavement	Longmarket Street	Cape Town CBD	18,41833733	-33,92180585
P6315	Male	26-35	Black African	Job Seeker	Yes	13	Pavement	Longmarket Street	Cape Town CBD	18,41833733	-33,92180585
P6316	Male	36-45	Black African	Job Seeker	Yes	13	Pavement	Longmarket Street	Cape Town CBD	18,41833733	-33,92180585
P6317	Male	26-35	Black African	Job Seeker	Yes	13	Pavement	Longmarket Street	Cape Town CBD	18,41833733	-33,92180585
P6318	Male	26-35	Black African	Job Seeker	Yes	13	Pavement	Longmarket Street	Cape Town CBD	18,41833733	-33,92180585
P6319	Male	26-35	Black African	Job Seeker	Yes	13	Pavement	Longmarket Street	Cape Town CBD	18,41833733	-33,92180585
P6320	Male	26-35	Black African	Job Seeker	Yes	13	Pavement	Longmarket Street	Cape Town CBD	18,41833733	-33,92180585
P6321	Male	36-45	Black African	Job Seeker	Yes	13	Pavement	Longmarket Street	Cape Town CBD	18,41833733	-33,92180585
P6322	Male	26-35	Coloured	Job Seeker	No	1	Pavement	Longmarket Street	Cape Town CBD	18,41833733	-33,92180585
P6323	Male	36-45	Coloured	Job Seeker	No	1	Pavement	Longmarket Street	Cape Town CBD	18,41833733	-33,92180585
P6324	Male	36-45	Coloured	Job Seeker	No	1	Pavement	Longmarket Street	Cape Town CBD	18,41833733	-33,92180585
P6325	Male	26-35	Black African	Job Seeker	No	1	Pavement	Longmarket Street	Cape Town CBD	18,41833733	-33,92180585
WR003M	Male	36-45	Black African	Job Seeker	Yes	3	Pavement	Darling Street	Cape Town CBD	18,4241124	-33,9249195
WR003M	Male	26-35	Black African	Job Seeker	Yes	3	Pavement	Darling Street	Cape Town CBD	18,4241124	-33,9249195
WR003M	Male	26-35	Black African	Job Seeker	Yes	3	Pavement	Darling Street	Cape Town CBD	18,4241124	-33,9249195
GK015M	Male	36-45	Black African	Job Seeker	Yes	3	Pavement	Castle Street	Cape Town CBD	18,42416203	-33,92400615
GK015M	Male	36-45	Black African	Job Seeker	Yes	3	Pavement	Castle Street	Cape Town CBD	18,42416203	-33,92400615
GK015M	Male	36-45	Black African	Job Seeker	Yes	3	Pavement	Castle Street	Cape Town CBD	18,42416203	-33,92400615
LH092M	Male	36-45	Black African	Job Seeker	No	1	Pavement	Darling Close	Cape Town CBD	18,42457922	-33,92539762
LH092M	Male	26-35	Black African	Job Seeker	Yes	5	Pavement	Darling Close	Cape Town CBD	18,42476325	-33,92538058
LH092M	Male	36-45	Black African	Job Seeker	Yes	5	Pavement	Darling Close	Cape Town CBD	18,42476325	-33,92538058
LH092M	Male	36-45	Black African	Job Seeker	Yes	5	Pavement	Darling Close	Cape Town CBD	18,42476325	-33,92538058
LH092M	Male	26-35	Black African	Job Seeker	Yes	5	Pavement	Darling Close	Cape Town CBD	18,42476325	-33,92538058
LH092M	Male	36-45	Black African	Job Seeker	Yes	5	Pavement	Darling Close	Cape Town CBD	18,42476325	-33,92538058
G897	Male	26-35	Black African	Sitting	No	1	Grand Parade	Grande Parade	Cape Town CBD	18,42354704	-33,92425996
G893	Male	36-45	Black African	Sleeping	No	1	Grand Parade	Grande Parade	Cape Town CBD	18,42357453	-33,92442708
G891	Male	18-25	Black African	Skarelling	Yes	2	Grand Parade	Grande Parade	Cape Town CBD	18,42367404	-33,92452296
G892	Male	26-35	Black African	Skarelling	Yes	2	Grand Parade	Grande Parade	Cape Town CBD	18,42367404	-33,92452296
G815	Male	36-45	Black African	Sleeping	Yes	3	Grand Parade	Grande Parade	Cape Town CBD	18,42381167	-33,92429444
G816	Male	26-35	Black African	Sleeping	No	1	Grand Parade	Grande Parade	Cape Town CBD	18,42393291	-33,92413757
G8225	Male	36-45	Black African	Sitting	No	1	Grand Parade	Grande Parade	Cape Town CBD	18,42402109	-33,9249215
G8223	Male	26-35	Coloured	Skarelling	Yes	2	Grand Parade	Grande Parade	Cape Town CBD	18,42431886	-33,92489903
G8224	Female	26-35	Black African	Sleeping	Yes	2	Grand Parade	Grande Parade	Cape Town CBD	18,42431886	-33,92489903
G811	Female	26-35	Coloured	Sleeping	Yes	2	Grand Parade	Grande Parade	Cape Town CBD	18,42440337	-33,92481726
G812	Male	26-35	Coloured	Sleeping	Yes	2	Grand Parade	Grande Parade	Cape Town CBD	18,42440337	-33,92481726
G8125	Male	36-45	Coloured	Sleeping	No	1	Grand Parade	Grande Parade	Cape Town CBD	18,42442688	-33,92429971
G853	Male	26-35	Black African	Sleeping	Yes	12	Grand Parade	Grande Parade	Cape Town CBD	18,42453022	-33,92529272
G854	Female	26-35	Coloured	Sleeping	Yes	12	Grand Parade	Grande Parade	Cape Town CBD	18,42453022	-33,92529272
G8115	Male	36-45	Coloured	Sleeping	Yes	12	Grand Parade	Grande Parade	Cape Town CBD	18,42473419	-33,92413415
G8117	Male	36-45	Coloured	Sleeping	Yes	12	Grand Parade	Grande Parade	Cape Town CBD	18,42473419	-33,92413415
G8118	Male	36-45	Coloured	Sleeping	Yes	12	Grand Parade	Grande Parade	Cape Town CBD	18,42473419	-33,92413415
G8119	Male	36-45	Coloured	Sleeping	Yes	12	Grand Parade	Grande Parade	Cape Town CBD	18,42473419	-33,92413415
G8120	Male	36-45	Coloured	Sleeping	Yes	12	Grand Parade	Grande Parade	Cape Town CBD	18,42473419	-33,92413415
G8121	Male	36-45	Coloured	Sleeping	Yes	12	Grand Parade	Grande Parade	Cape Town CBD	18,42473419	-33,92413415
G8122	Male	36-45	Coloured	Sleeping	Yes	12	Grand Parade	Grande Parade	Cape Town CBD	18,42473419	-33,92413415
G8123	Male	36-45	Coloured	Sleeping	Yes	12	Grand Parade	Grande Parade	Cape Town CBD	18,42473419	-33,92413415
G8124	Male	36-45	Coloured	Sleeping	Yes	12	Grand Parade	Grande Parade	Cape Town CBD	18,42473419	-33,92413415
G8116	Female	36-45	Coloured	Strolling	Yes	12	Grand Parade	Grande Parade	Cape Town CBD	18,42473419	-33,92413415
G8514	Male	56-65	Black African	Skarelling	Yes	2	Grand Parade	Grande Parade	Cape Town CBD	18,42473808	-33,92417011
G8515	Male	46-55	Black African	Skarelling	Yes	2	Grand Parade	Grande Parade	Cape Town CBD	18,42473808	-33,92417011
G8112	Male	26-35	Black African	Skarelling	No	1	Grand Parade	Grande Parade	Cape Town CBD	18,4252634	-33,92458749
G817	Female	36-45	Coloured	Sleeping	Yes	6	Grand Parade	Grande Parade	Cape Town CBD	18,4252634	-33,92458749
G818	Male	36-45	Coloured	Sleeping	Yes	6	Grand Parade	Grande Parade	Cape Town CBD	18,4252634	-33,92458749
G819	Female	36-45	Coloured	Sleeping	Yes	6	Grand Parade	Grande Parade	Cape Town CBD	18,4252634	-33,92458749
G8110	Male	26-35	Coloured	Sleeping	Yes	6	Grand Parade	Grande Parade	Cape Town CBD	18,4252634	-33,92458749
G8110	Male	26-35	Coloured	Sleeping	Yes	6	Grand Parade	Grande Parade	Cape Town CBD	18,4252634	-33,92458749
G8111	Female	26-35	Coloured	Sleeping	Yes	6	Grand Parade	Grande Parade	Cape Town CBD	18,4252634	-33,92458749
G8114	Male	36-45	Coloured	Sleeping	Yes	2	Grand Parade	Grande Parade	Cape Town CBD	18,42538258	-33,92473833
G852	Male	36-45	Coloured	Sleeping	Yes	2	Grand Parade	Grande Parade	Cape Town CBD	18,42538698	-33,92555197
G8512	Male	26-35	Coloured	Skarelling	No	1	Grand Parade	Grande Parade	Cape Town CBD	18,42553222	-33,92480359
G8513	Male	26-35	Black African	Skarelling	Yes	2	Grand Parade	Grande Parade	Cape Town CBD	18,42553222	-33,92480359
G8511	Male	18-25	Coloured	Skarelling	Yes	2	Grand Parade	Grande Parade	Cape Town CBD	18,42553222	-33,92480359
G81218	Female	18-25	Coloured	Sleeping	No	1	Pavement	Heerengracht Boulevard	Cape Town CBD	18,42559713	-33,91995224
G836	Female	18-25	Coloured	Sleeping	Yes	7	Under Bridge	Eastern Boulevard	Cape Town CBD	18,42563727	-33,91409727
G837	Female	26-35	Coloured	Sleeping	Yes	7	Under Bridge	Eastern Boulevard	Cape Town CBD	18,42563727	-33,91409727
G838	Female	26-35	Coloured	Sleeping	Yes	7	Under Bridge	Eastern Boulevard	Cape Town CBD	18,42563727	-33,91409727
G839	Female	26-35	Coloured	Sleeping	Yes	7	Under Bridge	Eastern Boulevard	Cape Town CBD	18,42563727	-33,91409727
G8310	Female	26-35	Coloured	Sleeping	Yes	7	Under Bridge	Eastern Boulevard	Cape Town CBD	18,42563727	-33,91409727
